収録順,上位銘柄コード,商品コード,銘柄名,色名,MS番号,L,a,b,光沢感,主観の色分類
70,8013100,635029,モイスライク,GK　抹茶,M-1,47.99,-2.65,23.98,None,緑
71,8017700,460337,ヌバテックス,PSTG パウダーホワイト,M-1,94.15,-0.22,6.24,None,白
72,8017700,460386,ヌバテックス,PSTG ブラック,M-1,27.21,-0.42,-2.72,None,黒
73,8101400,88872,クロスライク,SL 1410,M-1,92.67,0.39,14.98,None,ナチュラル
74,8101400,88880,クロスライク,SL 1411,M-1,70.72,0.57,8.04,None,グレー
75,8101400,88898,クロスライク,SL 1412,M-1,31.87,-0.55,-3.2,None,青
76,8101400,88781,クロスライク,SL 1401,M-1,45.71,37.27,17.15,None,赤
77,8013200,635060,スプリンクル　,SNC　シトラスホワイト,M-1,90.93,1.02,14.22,パール,ナチュラル
78,8013200,635052,スプリンクル　,SNC　アーモンド,M-1,75.82,9.75,23.36,パール,茶
79,8013200,635086,スプリンクル　,SNC　ピーチ,M-1,79.79,16.78,6.13,パール,ピンク
80,8013200,635102,スプリンクル　,SNC　ペパーミント,M-1,74.75,-20.09,-4.39,パール,青
81,8013200,635078,スプリンクル　,SNC　チェリー,M-1,71.38,28.23,9.89,パール,ピンク
82,8013200,635094,スプリンクル　,SNC　ブルーベリー,M-1,72.38,1.53,-6.23,パール,紫
83,8019201,187815,メルテックス ,PKY 102,M-1,95.76,-0.63,8.39,None,白
84,8019201,184820,メルテックス ,PKY 815,M-1,25.36,-0.08,-0.52,None,黒
85,8019200,94243,メルテックス ,GRC 102,M-1,95.63,-0.55,8.13,None,白
86,8019200,188060,メルテックス ,GRC 815,M-1,25.57,-0.08,-0.59,None,黒
87,8019202,89656,メルテックス ,SDH　815,M-1,26.02,-0.06,-0.54,None,黒
88,8017800,488858,プレアテックス,GK シープアイボリー,M-1,92.43,0.35,16.92,None,ナチュラル
89,8017800,488866,プレアテックス,GK シープブラック,M-1,24.35,-0.05,-0.41,None,黒
90,8017801,488957,プレアテックスＧ,GRC　クロコブラウン,M-1,28.87,7.4,3.65,None,茶
91,8101500,89094,ネオウーブン,NLD 18,M-1,95.06,-0.23,5.58,None,白
92,8101500,89086,ネオウーブン,NLD 17,M-1,93.01,-0.44,18.2,None,ナチュラル
93,8101500,89110,ネオウーブン,NLD 20,M-1,40.25,-0.76,-1.15,None,グレー
94,8101500,89128,ネオウーブン,NLD 21,M-1,25.68,-0.05,-0.59,None,黒
95,8101500,89078,ネオウーブン,NLD 16,M-1,85.75,4.93,31.93,None,黄色
96,8101500,89060,ネオウーブン,NLD 15,M-1,76.15,2.44,19.81,None,茶
97,8101500,88922,ネオウーブン,NLD 1,M-1,37.91,30.59,11.09,None,赤
98,8101500,88930,ネオウーブン,NLD 2,M-1,43.56,51.48,23.42,None,赤
99,8101500,88963,ネオウーブン,NLD 5,M-1,40.17,-14.52,6.91,None,緑
100,8101500,89003,ネオウーブン,NLD 9,M-1,39.15,-4.13,-21.1,None,青
101,8101500,89011,ネオウーブン,NLD 10,M-1,34.37,-2.34,-12.92,None,青
102,8101500,89029,ネオウーブン,NLD 11,M-1,34.5,-4.24,-10.68,None,青
103,8101500,89037,ネオウーブン,NLD 12,M-1,31.1,3.72,3.92,None,茶
104,8102802,319277,タス バーク 120,TPA ホワイト,M-1,95.02,0.82,11.01,None,ナチュラル
105,8102815,319038,タス グレーン 120,NC ホワイト,M-1,94.29,1.1,10.59,パール,高白色
106,8102801,319525,タス スエード 120,SNC ホワイト,M-1,91.01,1.12,12.77,None,ナチュラル
107,8102800,319764,タス サージ 120,HP ホワイト,M-1,91.72,1.22,14.19,None,ナチュラル
108,8102803,354100,タス プラパ 120,HM ホワイト,M-1,92.12,1.16,12.91,None,ナチュラル
109,8102804,353862,タス リーマ 120,SH ホワイト,M-1,94.69,1.14,11.25,None,ナチュラル
110,8102805,353987,タス  レヨン 120,HM ホワイト,M-1,94.62,1.1,11.84,None,ナチュラル
111,8102807,402966,タス クラム 120,PRS ホワイト,M-1,94.98,0.9,10.78,None,ナチュラル
112,8102806,403188,タス グラーバ 120,NC ホワイト,M-1,92.94,0.95,12.12,None,ナチュラル
113,8102808,403386,タス クレエ 120,PA ホワイト,M-1,91.5,0.5,11.96,None,ナチュラル
114,,477596,タス ファイン 120,SH ハイパーホワイト,M-1,98.92,0.96,-6.14,None,高白色
115,8102817,477612,タス ファイン 120,TWMS ハイパーホワイト,M-1,98.89,1.06,-6.6,None,高白色
116,8102810,477638,タス ファイン 120,PA ハイパーホワイト,M-1,98.81,1.23,-7.15,None,高白色
117,8102811,477653,タス ブラン 120,KX ハイパーホワイト,M-1,99.1,1.5,-8.04,None,高白色
118,8102818,477679,タス ブラン 120,ストライプ ハイパーホワイト,M-1,99.22,1.32,-8.33,None,高白色
119,8102812,477695,タス スワン 120 ,GV ハイパーホワイト,M-1,99.12,1.35,-8.4,None,高白色
120,8102820,477711,タス スワン 120 ,SDH ハイパーホワイト,M-1,99.22,1.41,-8.35,None,高白色
121,8102819,477737,タス スワン 120 ,PNY ハイパーホワイト,M-1,99.18,1.36,-8.49,None,高白色
122,8102813,477752,タス ルーチェ 120 ,GV ハイパーホワイト,M-1,97.35,0.76,-4.85,パール,高白色
123,8102822,477778,タス ルーチェ 120 ,SDH ハイパーホワイト,M-1,98.24,0.54,-4.53,パール,高白色
124,8102821,477794,タス ルーチェ 120 ,PNY ハイパーホワイト,M-1,97.77,1.08,-4.86,パール,高白色
125,8102823,477836,タス ヴェラス 120,SKY  クリスタルホワイト,M-1,98.75,1.32,-7.84,パール,高白色
1,,541797,MBSテック,白,N-1,98.67,-0.14,-4.71,None,高白色
2,8271200,282525,GAコットン,2060,N-1,97.56,0.02,1.9,None,白
3,,557959,tカラペ,ホワイト,N-1,97.25,-0.31,3.04,None,白
4,,557975,tカラペ,シルバー,N-1,80.95,1.22,11.53,None,グレー
5,,558015,tカラペ,チャコール,N-1,41.79,-1.1,13.1,None,緑
6,,557900,tカラペ,カナリア,N-1,94.54,-8.99,38.4,None,黄色
7,,557991,tカラペ,ピーチ,N-1,91.28,2.98,24.63,None,黄色
8,,557934,tカラペ,ピンク,N-1,89.56,8.28,5.18,None,ピンク
9,,558080,tカラペ,レモン,N-1,87.5,7.26,78.74,None,黄色
10,,558007,tカラペ,オレンジ,N-1,67.5,49.96,55.49,None,オレンジ
11,,557983,tカラペ,チェリー,N-1,84.53,24.24,-0.26,None,ピンク
12,3026000,558049,tカラペ,ローズ,N-1,60.79,48.61,-2.83,None,ピンク
13,,558072,tカラペ,レッド,N-1,50.9,54.89,30.77,None,赤
14,3026000,557892,tカラペ,アクア,N-1,78.72,-13.28,-17.17,None,青
15,3026000,558064,tカラペ,スカイ,N-1,69.6,-37.58,-26.94,None,青
16,3026000,558056,tカラペ,グリーン,N-1,54.36,-46.63,13.23,None,緑
17,,558031,tカラペ,レタス,N-1,76.97,-34.43,48.38,None,緑
18,3026000,557942,tカラペ,ベージュ,N-1,69.12,5.91,33.63,None,茶
19,,557918,tカラペ,キャメル,N-1,62.86,16.23,40.56,None,茶
20,,557967,tカラペ,マロン,N-1,50.46,18.7,22.34,None,茶
21,,557926,tカラペ,ココア,N-1,53.8,9.65,21.76,None,茶
22,3026000,558023,tカラペ,マリン,N-1,42.39,6.22,-26.16,None,紫
1,8271000,217547,アリンダ,OFT-NL100,N-2,93.75,-0.28,3.56,None,白
2,7100000,288134,ピーチコート,WER-110DS,N-2,97.57,-0.24,0.84,None,白
3,7012500,653071,スーパーユポダブル,FRBW#110,N-2,97.71,0.02,1.55,None,白
4,7120300,332478,ニューユポ,FGS#150,N-2,97.25,-0.08,2.62,None,白
5,7012600,669911,ユポハイグロス,GAR#110,N-2,95.93,-0.07,2.5,None,白
6,7012000,443275,ユポトレース,TPRA#90,N-2,96.92,-0.33,3.62,None,白
7,7120600,332577,メタリックユポ,WMF#120,N-2,94.26,0.2,-0.64,ミラー,高白色
8,7012700,669879,ハイティアーユポ,WSF#160,N-2,97.04,-0.15,2.95,None,白
9,7040600,606624,SSタック,上質70,N-2,93.05,1.38,9.21,None,ナチュラル
10,7040601,606632,SSタック,アート73,N-2,93.13,1.39,6.55,None,ナチュラル
11,7040602,606640,SSタック,キャスト73,N-2,91.01,1.35,1.58,None,グレー
12,3009800,542969,コルドバ,ベラム,N-2,81.36,8.08,15.45,None,茶
13,3009800,542944,コルドバ,ビスター,N-2,59.89,19.83,32.37,None,茶
14,3009800,542985,コルドバ,マルーン,N-2,29.28,12.64,7.06,None,茶
15,3028500,511550,ニューウエブロンカラー,黒,N-2,25.42,0.29,-0.55,None,黒
16,3028500,507798,ニューウエブロンカラー,焦茶,N-2,29.8,10.99,8.37,None,茶
17,3028500,507806,ニューウエブロンカラー,濃茶,N-2,35.24,17.95,15.16,None,茶
18,3028500,511576,ニューウエブロンカラー,緑,N-2,41.67,-22.09,17.62,None,緑
19,3028500,507814,ニューウエブロンカラー,群青,N-2,29.73,-0.3,-15.17,None,青
20,3028500,511568,ニューウエブロンカラー,紅,N-2,33.56,34.8,7.17,None,茶
1,3623400,635441,キュリアス マター,ゴヤ ホワイト,N-3,95.47,2.55,-9.68,None,高白色
2,3623400,635474,キュリアス マター,アンディナ グレイ,N-3,70.65,1.45,7.42,None,グレー
3,3623400,635573,キュリアス マター,ブラック トリュフ,N-3,23.67,0.2,0.01,None,黒
4,,635524,キュリアス マター,デジレ レッド,N-3,45.75,55.49,36.75,None,赤
5,,635557,キュリアス マター,アディロン ブルー,N-3,29.8,10.21,-36.76,None,紫
6,,559781,NTスフ―ル,スノーホワイトT-100,N-3,94.4,2.49,-4.34,None,高白色
7,,559872,NTスフ―ル,黒T-100,N-3,26.01,-0.35,-1.23,None,黒
8,3009400,458927,パチカ,　,N-3,98.5,-0.32,2.12,None,白
9,3602100,642876,プライク-FS,ホワイト,N-3,94.33,2.15,-11.58,None,高白色
10,3602100,642884,プライク-FS,ブラック,N-3,24.23,-0.03,-0.42,None,黒
11,3602100,642918,プライク-FS,ブラウン,N-3,26.04,3.96,2.99,None,茶
12,3602100,642892,プライク-FS,レッド,N-3,42.34,51.91,25.43,None,赤
13,3602100,642926,プライク-FS,ボルドー,N-3,34.6,34.33,14.51,None,赤
14,3602100,642959,プライク-FS,バイオレット,N-3,29.75,8.81,-7.68,None,紫
15,3602100,642900,プライク-FS,ネイビー,N-3,24.08,2.71,-6.9,None,青
16,3602100,642934,プライク-FS,ディープグリーン,N-3,34.3,-19.25,2.41,None,緑
1,5212000,393710,クラフトペーパー　プレーン,　,N-4,65.39,7.27,21.15,None,茶
2,5212001,393785,クラフトペーパー　ハーフ,　,N-4,78.17,6.43,26.52,None,茶
3,,577189,クラフトペーパー　デュプレＮ,　,N-4,88.11,1.05,2.86,None,グレー
4,5212004,393967,クラフトペーパー　サンドライン,　,N-4,73.35,8.28,26.43,None,茶
5,5212002,394007,クラフトペーパー　キャラメル,　,N-4,68.76,7.22,21.27,None,茶
6,,393926,デュオストレス,　,N-4,68.49,6.81,21.47,None,茶
7,5212008,546028,クラフトペーパー　ホワイト,　,N-4,93.51,-0.71,2.23,None,白
8,5212007,664409,クラフトペーパー　グロスホワイトN,　,N-4,94.96,-0.62,6.3,None,白
9,3461300,539262,クラフト　リプロライナー,　,N-4,60.83,7.59,25.15,None,茶
10,3306000,560656,ブンペル,ホワイト,N-4,89.71,0.73,3.18,None,グレー
11,3306000,560698,ブンペル,ナチュラル,N-4,85.66,1.94,12.17,None,茶
12,3306000,560730,ブンペル,バーク,N-4,81.14,3.25,17.53,None,茶
13,3306000,560771,ブンペル,ソイル,N-4,76.47,5.42,23.88,None,茶
14,3306000,560813,ブンペル,ダンボ,N-4,64.33,2.29,16.58,None,茶
15,3306000,560854,ブンペル,クラフト,N-4,59.35,4.48,21.62,None,茶
1,6400000,70060,A白ボールDX,,X_MS未収録,90.06,0.23,1.25,None,白
2,,637306,DEEP L オフメタル,,X_MS未収録,94.61,-0.38,-0.51,ミラー,銀
3,4213400,316703,DEEP PVD1 マーメイド,SW,X_MS未収録,98.17,1.22,-3.15,None,高白色
4,,462606,DEEP PVD1 モデラトーン,アイス,X_MS未収録,97.65,0.33,1.48,None,白
5,4213300,462531,DEEP PVD1 波光,,X_MS未収録,96.92,-0.19,4.01,None,白
6,,660902,FF E段,SW/朱/SW,X_MS未収録,91.13,2.72,-7,None,紫
7,,660936,FF E段,キャメル/キャメル/キャメル,X_MS未収録,69.6,10.72,13.83,None,茶
8,,662437,FF E段,ダークG/ばら/ダークG,X_MS未収録,44.46,0.45,-1.78,None,グレー
9,,662460,FF E段,タッセルエンボス ライトG/ライトG/ライトG,X_MS未収録,76.46,3.23,2.21,None,グレー
10,,662429,FF E段,ミディアムG/青/ミディアムG,X_MS未収録,62.93,0.66,-0.9,None,グレー
11,,660910,FF E段,ロイヤルブルー/黄緑/ロイヤルブルー,X_MS未収録,33.2,7.68,-30.39,None,青
12,,662445,FF E段,極・焦茶/空/極・焦茶,X_MS未収録,26.67,4.45,4.05,None,茶
13,,660928,FF E段,極・緑/ベリーピンク/極・緑,X_MS未収録,27.68,-5.95,8.95,None,緑
14,,662452,FF E段 ,象牙/象牙/象牙,X_MS未収録,86.96,4.96,25.67,None,オレンジ
15,7604900,660787,FSエリプラペーパー,,X_MS未収録,95.97,-0.23,7.77,None,白
16,4215200,559237,IJリーブル 厚口,,X_MS未収録,96.7,0.93,-0.76,None,高白色
17,4211700,462754,iフォトS かきた 300g 片面,,X_MS未収録,97.38,-0.19,4.07,None,白
18,4211701,462739,iフォトS モロー 粗目 300g 片面,,X_MS未収録,97.6,-0.01,3.2,None,白
19,2320000,369850,M特アートポストN,,X_MS未収録,93.61,-0.62,3.3,None,白
20,6512100,511345,NPCC  32号,,X_MS未収録,73.27,-0.59,3.12,None,グレー
21,7607300,658773,npi抗ウイルス紙,,X_MS未収録,94.15,-1.8,5.73,None,白
22,,511428,NSボール　15号,,X_MS未収録,68.13,-0.81,5,None,グレー
23,8000900,82354,PCW,白,X_MS未収録,95.9,-0.06,5.01,None,白
24,3250200,668996,Remsスタンダード-FS　もみ殻,,X_MS未収録,95.88,0.13,6.91,None,白
25,2100200,662569,Sパールコート　FSC認証-MX,,X_MS未収録,93.94,0.83,-1.7,None,高白色
26,108600,655027,S金菱N　FSC認証-MX,,X_MS未収録,93.53,-0.08,0.45,None,白
27,3403600,664896,サーキュラーコットンペーパー,,X_MS未収録,95.35,0.46,2.84,None,白
28,3557700,548875,てまり,金・銀,X_MS未収録,97.02,0.74,0.91,None,白
29,3557700,548859,てまり,金・白,X_MS未収録,97.28,0.69,0.92,None,白
30,3557700,548867,てまり,銀・白,X_MS未収録,97.28,0.88,0.58,None,白
31,3557700,548842,てまり,朱,X_MS未収録,97.58,0.94,-0.45,None,白
32,3557700,548834,てまり,純白,X_MS未収録,96.9,1.13,0.71,None,白
33,3557700,548826,てまり,白,X_MS未収録,97.45,0.92,0.03,None,白
34,2128400,469205,ニューVマット　FSC認証-MX,,X_MS未収録,94.96,0.67,-1.11,None,高白色
35,5105200,20719,はまゆう,,X_MS未収録,96.18,-0.82,5.33,None,白
36,3060700,579284,ピュアSILティッシュ,,X_MS未収録,97.35,-0.28,2.97,None,白
37,3062700,419515,ピュアガード120,クリーム,X_MS未収録,96.11,0.01,11.25,None,白
38,3062700,419507,ピュアガード70,ホワイト,X_MS未収録,97.64,-0.2,2.73,None,白
39,2128800,482182,ホワイトニューVマット　FSC認証-MX,,X_MS未収録,93.74,2.27,-5.2,None,高白色
40,,359000,やわらがみ　レーヨンカラー雲流　うす藤,,X_MS未収録,84.85,4.85,-5.53,None,紫
41,,358978,やわらがみ　レーヨンカラー雲流　クリーム,,X_MS未収録,95.61,-2.97,17.07,None,黄色
42,,358929,やわらがみ　レーヨンカラー雲流　白,,X_MS未収録,97.14,-0.43,4.13,None,白
43,3520400,299511,やわらがみ　レーヨン雲龍,,X_MS未収録,97.31,-0.31,3.3,None,白
44,3520500,299503,やわらがみ　レーヨン紙,,X_MS未収録,97.12,-0.33,3.37,None,白
45,3512000,301515,やわらがみ　雲流紙　さらし　　　二方耳付,,X_MS未収録,97.08,-0.54,4.67,None,白
46,3512000,301523,やわらがみ　雲流紙　みざらし　　二方耳付,,X_MS未収録,95.71,-0.71,8.99,None,白
47,3512200,301804,やわらがみ　雲流二層紙　晒,,X_MS未収録,95.26,-1.75,10.15,None,白
48,3514708,301689,やわらがみ　錦（にしき）　　　　二方耳付,,X_MS未収録,97.11,-0.4,4.56,None,白
49,3514711,301754,やわらがみ　春宵（しゅんしょう）,,X_MS未収録,96.2,-0.78,9.43,None,白
50,3514700,299974,やわらがみ　南風（はえ）　　　　二方耳付,,X_MS未収録,90.95,0.58,13.25,None,ナチュラル
51,3520000,301853,やわらがみ　白花（びゃっか）　絹,,X_MS未収録,97.22,-0.37,3.85,None,白
52,3520000,301846,やわらがみ　白花（びゃっか）　純白,,X_MS未収録,98.16,1.93,-5.74,None,高白色
53,,301697,やわらがみ　白峰（しらみね）,,X_MS未収録,96.54,-2.03,11.34,None,ナチュラル
54,3514300,375576,やわらがみ　奉書紙（ほうしょし）,,X_MS未収録,94.37,1.92,-8.89,None,高白色
55,,301648,やわらがみ　夕映（ゆうばえ）,,X_MS未収録,88.3,2.4,17.55,None,オレンジ
56,3512300,301812,やわらがみ　葉月紙　　　未晒,,X_MS未収録,90.01,1.66,15.42,None,ナチュラル
57,,301655,やわらがみ　楮紙（こうぞし）　純白,,X_MS未収録,96.65,-0.34,3.53,None,白
58,,301663,やわらがみ　楮紙（こうぞし）　白,,X_MS未収録,96.14,-2.04,11.68,None,ナチュラル
59,3511400,300871,やわらがみ桜切り紙（さくらきりがみ）,,X_MS未収録,94.83,-1.94,12.86,None,ナチュラル
60,4202400,469502,レーザーピーチリサイクル　WEFY120,,X_MS未収録,98.49,1.88,-6.5,None,高白色
61,6500400,70458,加賀黄ボール　特光　　　24号,,X_MS未収録,65.2,3.55,29.83,None,茶
62,,413070,特菱アート　両面N,,X_MS未収録,92.7,0.23,0.83,None,白
63,302400,186304,苫更,,X_MS未収録,83.35,-0.75,6.99,None,グレー
64,8007500,679464,ディペーレCOC GK,黒　2方耳付,X_MS未収録,26.62,-0.06,-0.5,None,黒
65,8007500,679456,ディペーレCOC GK,紺　2方耳付,X_MS未収録,31.29,-0.63,-12.98,None,青
66,8007500,679449,ディペーレCOC GK,白　2方耳付,X_MS未収録,96.49,-0.53,4.11,None,白
67,3233001,670950,ヴァンヌーボRIJ-FS,,X_MS未収録,98.66,2,-6.2,None,高白色
68,7607000,652685,ゼオミライ,,X_MS未収録,96.21,-2.71,3.3,None,白
69,302700,467639,マガジンテキスト,きなり,X_MS未収録,79.95,0.71,11.65,None,グレー
70,,654012,マモリア,,X_MS未収録,95.4,-0.99,14.47,None,ナチュラル
71,7608900,655878,プラレスペーパーCoC,,X_MS未収録,96.55,-0.61,5.26,None,白
72,7609000,655852,プラレスペーパーCoC NC,,X_MS未収録,97,-0.67,5.26,None,白
,,568436,D’CRAFT,ドット,Y_廃品・廃色,67.43,8.28,22.93,None,茶
,,568410,D’CRAFT,フラワー,Y_廃品・廃色,68.16,7.83,22.42,None,茶
,,568394,D’CRAFT,ブロック,Y_廃品・廃色,67.64,8.01,22.49,None,茶
,,462564,DEEP PVD1 パルパー,ホワイト,Y_廃品・廃色,97.64,-0.31,3.91,None,白
,,610550,LKカラーN-FS,青,Y_廃品・廃色,46.67,11.52,-48.81,グロス,紫
,,610568,LKカラーN-FS,橙,Y_廃品・廃色,60.15,54.04,45.98,グロス,オレンジ
,,444851,New特レーブル輝き,アクアブルー,Y_廃品・廃色,95.48,-1.14,6.7,パール,オレンジ
,,618140,ギンガムGA,あい,Y_廃品・廃色,32.82,-1.58,-12.86,None,青
,,618181,ギンガムGA,あさぎ,Y_廃品・廃色,75.94,-17.45,0.07,None,青
,,618199,ギンガムGA,エアリーピンク,Y_廃品・廃色,81.21,13.24,-2.51,None,ピンク
,,618223,ギンガムGA,サックスブルー,Y_廃品・廃色,86.45,-2.6,-8.38,None,青
,,618231,ギンガムGA,ジェードグリーン,Y_廃品・廃色,60.66,-43.18,0.21,None,緑
,,618249,ギンガムGA,シトロン,Y_廃品・廃色,87.37,-10.92,64.69,None,緑
,,618165,ギンガムGA,しんく,Y_廃品・廃色,37.13,32.97,12.14,None,赤
,,454884,ギンガムGA,スノーホワイト,Y_廃品・廃色,94.51,2.48,-3.12,None,高白色
,,454900,ギンガムGA,ナチュラル,Y_廃品・廃色,91.27,1.04,19.05,None,ナチュラル
,,618264,ギンガムGA,ばら,Y_廃品・廃色,81.33,20.43,7.7,None,ピンク
,,618116,ギンガムGA,プラチナホワイト,Y_廃品・廃色,97.95,2.02,-9.78,None,高白色
